country,destination,durations,points of interest,budgets,details
USA,"San Francisco, Big Sur, Los Angeles",7,8,2500,"On Day 1, arrive in San Francisco, check in to Hotel Nikko or a similar establishment, and relax after your flight. On Day 2, enjoy a city tour of San Francisco, including visits to the Golden Gate Bridge, Alcatraz Island, and Fisherman’s Wharf, before returning to Hotel Nikko for the night. Day 3 features a scenic drive along the Pacific Coast Highway to Big Sur, with stops at the Monterey Bay Aquarium and Big Sur’s picturesque coastline, ending the day at Big Sur River Inn or a similar hotel. On Day 4, continue the coastal drive to Los Angeles, visiting the Santa Monica Pier and Venice Beach before staying at Loews Santa Monica Beach Hotel. Day 5 is dedicated to exploring Hollywood and Beverly Hills, with stops at the Hollywood Walk of Fame, TCL Chinese Theatre, and Rodeo Drive, followed by another night at Loews Santa Monica. Day 6 is a leisure day in Los Angeles, offering optional visits to Disneyland or Universal Studios, with accommodations at Loews Santa Monica. Finally, on Day 7, enjoy a hotel breakfast before departing Los Angeles on your return flight."
USA,"San Francisco, Yosemite National Park, Los Angeles, Santa Monica, San Diego",10,12,3800,"On Day 1, travelers arrive in San Francisco, flying in from their home city, and check into the Grand Hyatt San Francisco or an equivalent hotel to rest after their journey. Day 2 begins with a hotel breakfast, followed by a city tour that includes visits to the Golden Gate Bridge, Alcatraz Island, and Fisherman’s Wharf, before returning to the same accommodation. On Day 3, after breakfast at the hotel, the itinerary takes them on a day trip to Napa Valley for wine tasting and vineyard tours, concluding with a return to the San Francisco hotel.

On Day 4, guests depart after breakfast for a scenic four-hour drive to Yosemite National Park, where they start exploring landmarks such as El Capitan, Half Dome, and Yosemite Falls before staying overnight at the Tenaya Lodge or a similar hotel. Day 5 offers a full day at Yosemite for hiking or photography in Yosemite Valley, followed by another night at Tenaya Lodge.

On Day 6, travelers head to Los Angeles via the Pacific Coast Highway, a scenic six-hour drive, and check into the Loews Hollywood Hotel or similar accommodation. Day 7 focuses on Hollywood and Beverly Hills, with stops at the Hollywood Walk of Fame, TCL Chinese Theatre, and Beverly Hills, before returning to the same hotel. Day 8 highlights Santa Monica and Venice Beach, featuring visits to the Santa Monica Pier and the Venice Beach Boardwalk, with accommodations remaining at Loews Hollywood Hotel.

On Day 9, guests take a two-hour drive to San Diego for a day trip, exploring Balboa Park, the San Diego Zoo, and the Gaslamp Quarter, before returning to Los Angeles for the night. The trip concludes on Day 10 with a hotel breakfast and a return flight home from Los Angeles."
USA,"Savannah, Charleston",5,6,2200,"### Day 01: Arrival in Savannah

- **Flight:** Depart from home city to Savannah.
- **Other:** Check-in and explore River Street.
- **Hotel:** The Bohemian Hotel Savannah Riverfront.

### Day 02: Savannah Historic District

- **Breakfast:** Hotel breakfast.
- **Activities:** Forsyth Park, Historic District, and Bonaventure Cemetery.
- **Hotel:** The Bohemian Hotel Savannah Riverfront.

### Day 03: Drive to Charleston

- **Breakfast:** Hotel breakfast.
- **Transportation:** Drive to Charleston (2 hours).
- **Activities:** Visit The Battery, Waterfront Park.
- **Hotel:** The Spectator Hotel.

### Day 04: Charleston Historic Sites

- **Breakfast:** Hotel breakfast.
- **Activities:** Magnolia Plantation, Rainbow Row, and City Market.
- **Hotel:** The Spectator Hotel.

### Day 05: Departure

- **Breakfast:** Hotel breakfast.
- **Flight:** Return flight home from Charleston."
USA,"Waikiki, Maui, Pearl Harbor, Hawaii Volcanoes National Park",8,6,5375,"Waikiki and Maui, Pearl Harbor and the volcanic energy of Hawaii Volcanoes National Park are yours to discover on this Hawaii tour. Sip a fragrant brew at a Kona coffee plantation and visit Punalu'u Beach - home to black sand and sea turtles basking in the sun - topped off with a classic Hawaiian luau. Day 1 Hawaii promises gorgeous scenery, island breezes and fabulous food. Immerse yourself in the Aloha Spirit as you don a flower lei from your Travel Director to mark your arrival in Honolulu. This evening, join your Travel Director at a Welcome Reception to kick-start your epic Hawaii tour. Day 2 There’s no better way to learn about history on your Hawaii tour than visiting places where events occurred. Today, pay homage to the thousands of brave soldiers who lost their lives in the surprise military strike at Pearl Harbor visiting Pearl Harbor National Memorial and the USS Arizona Memorial. Continue through the National Memorial Cemetery of the Pacific, located in Punchbowl Crater, and to downtown Honolulu to connect with the spiritual epicenter of Hawaii. On your walking tour, see Iolani Palace, the former home of Hawaii’s last-reigning monarchs and the only royal palace in the United States, as well as the King Kamehameha I Statue and the State Capitol Building. Kick back in your hotel overlooking Waikiki Beach or get out and explore the shore. Day 3 The Big Island of Hawaii brings new sights, landscapes and wildlife. Arrive in the town of Hilo and enjoy lunch on your own, perhaps seeking out the classic loco moco meal. Then visit the UNESCO World Heritage Site Hawaii Volcanoes National Park to learn about the geology of the Islands. Continue along the coast to Punalu’u Beach Park, famous for its black sand and Hawaiian green sea turtles. The Outrigger Kona Resort & Spa welcome you with their multi-level fantasy pool with a 200-foot water slide, manta-ray viewing and sweeping views of the Pacific Ocean. Day 4 Get ready to embrace your outdoor adventurer on an invigorating day on your Hawaii tour exploring the Big Island on your own or with an Optional Experience. Take in Kohala’s beauty and history on a fun, off-road adventure and relaxed trail walk to a hidden waterfall and scenic overlook of Pololu Valley. You’ll love trekking across bridges and past bright green taro terraces. Finish the adventure cooling off in a waterfall. Or, discover what’s beneath these gorgeous waters with a snorkelling trip in the pristine Puʻuhonua O Honaunau (The Place of Refuge) and Kealakekua Bay (Captain Cooks Monument) featuring lava tubes and sea caves or on a Night Manta Experience viewing the incredible feeding frenzy in the warm waters of the Pacific Ocean. Day 5 Unlock the secrets of marine life learning about the mobula alfredi manta rays, the second largest in the world, that come to the Kona shores to feed each day. Next up, enjoy a MAKE TRAVEL MATTER® Experience at the Hawaii Ocean Science and Technology Park, a unique outdoor demonstration site for emerging renewable energy, aquaculture and other ocean-based sustainable technologies, visit Kona Sea Salt to uncover the importance of salt in Hawaiian culture. You’ll not only get to see the salt production, but also taste different salts to explore the flavor profiles. Continue your discovery at the unique Kona Joe coffee plantation, learning how some of the world's best coffee is grown and roasted. This evening, lose yourself in the moment as you embrace the tradition of the Hawaiian Luau over dinner of local flavors and tropical cocktails. Day 6 Maui. An island where dormant volcanos, black sand beaches and whale watching lure explorers just like you. Start your discovery with a Be My Guest experience at O’o Farms, a local sustainable farm in the high country of Maui. Have a delicious and healthy farm-to-fork experience helping to gather fresh produce for your al fresco lunch. Then journey to our resort on stunning Kaanapali beach. As the sun sets over the Pacific, take a gentle stroll to nearby Whalers Village, or enjoy a relaxing beach stroll. Day 7 Unlock the natural beauty of paradise, charting your own course through Maui’s landscapes. This evening, enjoy a dinner featuring local flavors. You’ll love making the most of your stay at Hyatt Regency Maui Resort and Spa cooling off in their half-acre pool or Maui's only oceanfront full- service spa and salon, rooftop stargazing or oceanfront golf. Day 8 Bid a fond a hui hou... until we meet again to Hawaii and make your way to Kahului Airport or extend your stay in Maui."
USA,"Yellowstone National Park, Grand Teton National Park",6,10,2900,"### Day 01: Arrival in Jackson Hole

- **Flight:** Depart from home city to Jackson Hole.
- **Other:** Check-in and relax at the hotel.
- **Hotel:** Jackson Lake Lodge.

### Day 02: Grand Teton National Park

- **Breakfast:** Hotel breakfast.
- **Activities:** Explore Jenny Lake, Jackson Lake, and Teton peaks.
- **Hotel:** Jackson Lake Lodge.

### Day 03: Yellowstone National Park (South Loop)

- **Breakfast:** Hotel breakfast.
- **Activities:** Visit Old Faithful, Grand Prismatic Spring, and Fountain Paint Pots.
- **Hotel:** Canyon Lodge and Cabins.

### Day 04: Yellowstone National Park (North Loop)

- **Breakfast:** Hotel breakfast.
- **Activities:** Visit Mammoth Hot Springs, Norris Geyser Basin, and Lamar Valley.
- **Hotel:** Canyon Lodge and Cabins.

### Day 05: Yellowstone Wildlife Safari

- **Breakfast:** Hotel breakfast.
- **Activities:** Wildlife safari, visiting Hayden Valley and Yellowstone Lake.
- **Hotel:** Canyon Lodge and Cabins.

### Day 06: Departure

- **Breakfast:** Hotel breakfast.
- **Flight:** Return flight home from Jackson Hole."
USA,"Yosemite National Park, San Francisco",6,4,1710,"Day 1 Welcome to Las Vegas, Nevada! This glitzy city might be known for its casinos, but there’s plenty more to discover in this neon metropolis. Your trip starts at 6 pm tonight with a welcome meeting. After, why not try to see some of the city?  Maybe wander past impersonators, billboards and hotels to the choreographed Bellagio Fountain show. Hit the shops, see a world-class stage show, check out the Las Vegas Sphere or simply enjoy the people watching as you stroll along the Strip. Day 2 Leave the bright lights of Vegas behind and drive into the eastern Sierra Nevada. Sandwiched between Central Valley and Death Valley, this is a scenic trip that’ll take you to the town of Bishop, where you’ll camp the night. In town, maybe go to Erick Schat’s European-style bakery for a delicious treat, or perhaps pay a visit to some nearby natural hot springs. Day 3 Prepare for some spectacular mountain scenery as you depart from Bishop and head west to Yosemite National Park. This morning, stop at the crystal-clear Mono Lake before continuing through the Tioga Pass (snow levels permitting) into the heart of the Sierra Nevada Mountains. Stop by Olmstead Point to marvel at Yosemite’s natural wonder, Half Dome, before arriving at one of the most famous parks in the USA. Yosemite's colossal granite cliffs, cascading seasonal waterfalls and redwood forests attract visitors from all over the world. You'll spend three nights near the park, meaning you have two full days to explore. Day 4 Head into the national park this morning, and join your leader for an easy, downhill hike at the Tuolumne Grove of Giant Sequoias. The grove is home to, no surprise, a couple dozen mature giant sequoia trees, including one that’s been carved into a tunnel you can walk right through. From there, continue to Yosemite Valley to check out some of the park’s iconic spots. You could see the thundering Yosemite Falls, take in both Half Dome and Merced River from Sentinel Bridge and a whole lot more. The rest of the day is then free for you to explore as you please. There are plenty of hikes available, each varying in steepness and difficulty. Maybe hike under the cooling breezes of Nevada Falls (4 to 5 hours) or to the serene Mirror Lake (45 minutes). Keep an eye out for squirrels and bears along the way! Day 5 Today, venture back into the national park and continue exploring with your leader. As a group, you’ll decide how you want to spend the day. Instead of hiking, you might like to hire a bike and explore Yosemite Valley on two wheels. You can also visit the park's museum, photo gallery, shops and restaurants, and in the heat of summer, a relaxing float down the Merced River is highly recommended. Otherwise, there’s no shortage of trails for you to explore, from the famous Mist Trail to the more challenging Four Mile Trail. Your leader will be able to provide recommendations if you need help narrowing down the options! Day 6 Leave Yosemite behind today and drive west to San Francisco. The 'City by the Bay' has a beautiful setting and a vibrant, multicultural heart. You might like to check out the vintage stores along funky Haight Street, or catch the tram down to the waterfront. The trip finishes around 3 pm on arrival into San Francisco, after a stop to check out the Golden Gate Bridge, and no accommodation is provided tonight. As there's a great deal to do in San Francisco, we recommend you stay a couple of extra days to make the most of the city. If you do wish to spend extra time in San Francisco, we'll be happy to help you book additional accommodation (subject to availability)."
USA,"Zion National Park, Antelope Canyon, Monument Valley, Grand Canyon National Park",7,6,2589,"If you’re looking for an adventure that is short, but immersive then this 7-day trip from Las Vegas is perfect. Visit three National Parks and some of the best scenery in the west as you awaken your inner explorer. From hiking through Bryce Canyon’s hoodoos, to marvelling at the Navajo Sandstone giants of Zion from below, there’s no shortage of excitement. Take in the sheer scale of the Grand Canyon, set out on a Navajo guided jeep tour in Monument Valley, and bask in the sun atop Horseshoe Bend on this action packed week of adventure. Day 1 After a brief welcome meeting with your CEO, hit the road from Las Vegas and drive to Zion National Park. Get settled into your hotel and opt to explore the area a bit or enjoy dinner at your leisure. Then, rest up for tomorrow’s full day of exploring.


Transport:
- Private Vehicle 02:30 - 03:00 Hr(s)

Included Activities:
- Welcome Moment - Meet Your CEO and Group. Day 2 It’s all about Zion today as you get a chance to wander this beautiful national park in Southwest Utah. Take the shuttle into the park and spend the day exploring and hiking with your fellow travellers.

Admire the monumental sandstone cliffs of cream, pink, and red that tower into the sky and remember you can choose to turn around on these hikes at any point. In the evening, relax at your hotel as you reflect on your day in this wonderful piece of paradise.


Meals Included:
- Breakfast

Included Activities:
- Zion National Park Visit. Day 3 Depart Zion in the morning and travel with the group to Bryce Canyon National Park. Once in the park enjoy free time to hike through the wild and weird rock formations fondly known as hoodoos. Visit Inspiration Point, hike the rim trail. Opt to hike the Queen’s Garden and Navajo loop trails or take in the incredible view with a walk along the rim. Head back to the park after dinner for sunset. At night look up and see the magic of the stars in a place that has been designated an International Dark Sky Park.


Meals Included:
- Breakfast

Transport:
- Private Vehicle 02:00 Hr(s)

Included Activities:
- Bryce Canyon National Park Visit. Day 4 We'll jet off this morning to Page, Arizona, the gateway to famous Antelope Canyon and Horseshoe Bend.

Join a local Navajo guide and explore Antelope Canyon; a stunning natural sandstone slot canyon located on tribal lands. Admire the blue sky above from the bottom of the canyon and make sure you bring your camera to take loads of photos.

Afterwards, visit Horseshoe Bend for a short hike to stand atop the steep cliffs overlooking the natural bend in the Colorado River. Today’s adventure will end in Monument Valley where you will have time to relax and unwind after a busy day of sightseeing.


Meals Included:
- Breakfast
- Lunch

Transport:
- Private Vehicle 02:00 - 03:00 Hr(s)

Included Activities:
- Bryce Canyon National Park Visit
- Antelope Canyon Tour
- Horseshoe Bend Hike. Day 5 This morning you’ll be treated to a sunrise Navajo guided jeep tour of Monument Valley. Admire the majesty and magnetic atmosphere of this special place before continuing on toward the Grand Canyon. En route, stop for lunch at a family-owned Navajo food truck, before arriving at the awe-inspiring Grand Canyon just in time for a spectacular sunset.


Meals Included:
- Breakfast
- Lunch

Transport:
- Private Vehicle 03:30 Hr(s)

Included Activities:
- Monument Valley Jeep Tour
- Native Grill Food Truck Experience
- Grand Canyon Sunset. Day 6 Marvel at the out-of-this-world views as you get up close and personal with the Grand Canyon today. Spend a full day exploring and hiking from the South Rim. There are a variety of hikes to choose from that will take you deeper into the canyon where you can really appreciate the size and depth of this national park. Choose whichever trail you wish or do short bursts of multiple hikes, just make sure you bring plenty of water and take your time.

If you wish to see this natural wonder from a bird’s eye view with an experience you’ll never forget, opt to book the Grand Canyon helicopter tour.


Meals Included:
- Lunch

Included Activities:
- Grand Canyon Hike

Optional Extras to chose from:
- Grand Canyon Helicopter Tour. Day 7 Wave good-bye to the Grand Canyon as the group drives back to Las Vegas along the famous Route 66.

Tour ends on arrival in Las Vegas.


Transport:
- Private Vehicle 06:00 - 07:00 Hr(s)"
USA,"Zion National Park, Arches National Park, Canyonlands National Park, Monument Valley",7,4,3116,"Enjoy our included overnight adventure in iconic Monument Valley, experience the real Wild Wild West, immerse yourselves in the amazing Utah landscapes of  Zion, Bryce, Arches and Canyonlands National Parks. Marvel at the world most famous slot Canyon - Antelope Canyon, visit Horshoe Bend and stare into the mysterious depths of the Grand Canyon before heading back to Fabulous Las Vegas! Day1 Leaving the bright lights of Las Vegas behind us for a while we head out to Utahs finest National Park. Massive canyon walls and red sandstone cliffs ascend toward a brilliant blue sky. Take it easy exploring the pristine Emerald pools or enjoy a river hike deep in the narrows.

Hotel Bumbleberrys Inn or similar. Day2 A short drive today takes us to an elevation of 8000 ft into Bryce National Park. Take a stroll along the rim and marvel at the unique sandstone spires (hoodoos) that rise dramatically from the natural amphitheater. Hike down into the hoodoos for an up close and personal experience with this fascinating landscape.

Hotel Ruby's Inn. Day 3-4 Explore this stunning landscape in a guided sunset hummer tour or hang of a sandstonecliff on one of our optional canyoneering adventures! Visit Arches National Park home to over 2000 arches for a hike up to Delicate Arch. Enjoy walks in Canyonlands National Park where the Green river meets the Colorado in some of the most spectacular scenery the southwest has to offer. Swap tales of Butch Cassidy and the Sundance Kid who used the canyons to hide from the law in the late 1800s, visit the local town and enjoy Utahs greatest adventure capital.

Hotel Moab Valley Inn. Day 5 Headed south we wind out way through more of USA Southwests spectacular scenery to one of the most iconic locations on the planet. The background for many famous western movies and home to the Navajo Indians you are in for a real treat today. Hop onboard a 4X4 jeep and enjoy an included Navajo guided tour of Monument Valley.

Hotel Goulding's Historic Lodge. Day 6 Saving the best for last! Visit Antelope Canyon (optional extra) and Horseshoe Bend this morning. Then enjoy a brief visit to a Navajo trading post as we follow the mighty Colorado River through the painted desert to one of the seven natural wonders of the world! Take in a birds eye view on an optional helicopter ride, stroll along the rim at sunset, take a hike into the one of the deepest and most diverse canyons on earth or simply relax in one of the rim cafes and admire the view before the sunset on the rim.

Hotel Red Feather Lodge. Day 7 We get our kicks on Route 66 and arrive back in Sin City at approx 4-5pm.

Tour departs at 7am 

Returns at approx 4- 5pm"
USA,"Zion National Park, Bryce National Park, 4 Arches and Canyonlands National Parks, Monument Valley, Antelope Canyon, Horseshoe Bend and the Grand Canyon, Las Vegas",7,9,2247,"Day 1 Leaving the bright lights of Las Vegas behind us for a while we head out to Utahs finest National Park. Massive canyon walls and red sandstone cliffs ascend toward a brilliant blue sky. Walk the Narrows,

take it easy exploring the pristine Emerald pools or enjoy a river hike deep in the narrows before enjoying a BBQ back at camp this evening. Day 2 A short drive today takes us to an elevation of 8000 ft into Bryce National Park. Take a stroll along the rim and marvel at the unique sandstone spires (hoodoos) that rise dramatically from the natural amphitheater. Hike down into the hoodoos for an up close and personal experience with this fascinating landscape. A soak in the outdoor hot tub back at camp will ease those hiking muscles and a night around the campfire will end this day nicely. Day 3-4 Explore this stunning landscape in a guided sunset hummer tour or hang of a sandstone cliff on one of our optional canyoneering adventures! Visit Arches National Park home to over 2000 arches for a hike up to Delicate Arch. Enjoy walks in Canyonlands National Park where the Green river meets the Colorado in some of the most spectacular scenery the southwest has to offer. Swap tales of Butch Cassidy and the Sundance Kid who used the canyons to hide from the law in the late 1800s, visit the local town and enjoy Utahs greatest adventure capital. Day 5 Headed south we wind out way through more of USA Southwests spectacular scenery to one of the most iconic locations on the planet. The background for many famous western movies and home to the Navajo Indians you are in for a real treat today. Hop onboard a 4X4 jeep and enjoy an included Navajo guided tour of Monument Valley. Camp right along the rim, get ready to gaze up at the amazing starry skies and bag your front row seat to a magnificent sun rise.

Traditional Navajo taco dinner optional. Day 6 Enjoy an optional visit to the worlds most famous slot canyon- Antelope Canyon (fees apply) this morning followed by a scenic walk to view Horseshoe Bend before heading to the Grand Canyon.

Saving the best for last! After a brief visit to a Navajo trading post we follow the mighty Colorado River through the painted desert to one of the seven natural wonders of the world! Take in a birds eye view on an optional helicopter ride, stroll along the rim at sunset, take a hike into the one of the deepest and most diverse canyons on earth or simply relax in one of the rim cafes a admire the view before one last cookout with your new friends! Day 7 We get our kicks on Route 66 and arrive back in Sin City at approx 4-5pm

This tour departs at 7am.

Returns at approx 4- 5pm"
USA,"Zion National Park, Monument Valley, Grand Canyon National Park",5,4,2574,"Deserts, canyons, lakes and valleys await on a five-day adventure through western USA’s most spectacular national parks. Hike through the diverse scenery of Zion National Park, marvel at sandstone spires in Bryce Canyon National Park, join a Navajo guide to learn about the history of Monument Valley and take in one of the natural wonders of the world at Grand Canyon National Park. Let an expert local guide share stories of the landscape and discover there’s more to each destination than what meets the eye. This is a fast-paced trip that covers a lot of ground in a short time. You'll be travelling in a private vehicle with your group. Extra space can be tight, and conditions may feel a little cramped. It’s all part of the adventure and a great way to get to know your fellow travellers. Please read the itinerary carefully for travel time estimates. The trip involves a lot of walking through Zion National Park and Bryce National park, so be prepared with hiking shoes, a water bottle and day pack. Lunches will be simple picnic style so perhaps bring some of your own snacks if you think you’ll get hungry between meals. We will be travelling to the desert, which means it is often very warm during the day but cold at night, so make sure you pack the appropriate clothing for all weather. Day 1 Welcome to Las Vegas! The real wild west is home to some of the USA’s most incredible scenery. Your adventure begins with a welcome meeting at 8 am. Then, you’ll hop aboard a private van. Get to know each other over a picnic lunch, then venture into the stunning landscapes of Zion National Park. Join your leader for a guided hike, then spend the night in Springdale – known as the gateway to the park. Day2 After breakfast this morning, it’s time to make tracks for Bryce Canyon National Park – make sure your camera is ready to go, as some of the views you’ll come across today are truly out of this world! Take a short drive in your private vehicle, then spend the morning hiking through the epic landscapes of the park. Walk along the canyon rim and marvel at hundreds of unique sandstone towers, known as hoodoos, that jut out from the natural amphitheatre. Relax while you enjoy a picnic lunch and take in your magnificent surroundings, then hike down into the canyon for a closer look at the fascinating hoodoos. Then, drive on to the town of Page, where you’ll spend the night. Day3 Journey south this morning, driving through more spectacular scenery before arriving at Lake Powell. This gorgeous reservoir is certainly a sight to behold from the shore but to really appreciate it, you’ve got to get on the water. Jump in a kayak and paddle across the water’s surface, weaving your way through remarkable rock formations while your leader regales you with stories of the lake’s history. Back on dry land, set out for a gentle walk along Horseshoe Bend, taking in beautiful views with every step. This afternoon there is an option to visit Antelope Canyon before returning to Page for the evening. Day 4 Start the day with a drive to Monument Valley – one of the world’s most iconic sights. If this landscape dotted with towering sandstone buttes looks familiar to you, it’s no surprise – Monument Valley has been the filming location for many famous Western films. More importantly, this is the native land of the Navajo. When you arrive, you’ll transfer from your vehicle to a 4WD and enjoy a Navajo-guided tour of Monument Valley, where you’ll have the chance to learn more about their rich culture and history in the area before sitting down to a traditional homecooked, family-style Navajo lunch. Continue your journey onto the iconic Grand Canyon for some awe-inspiring walks along the rim. Day 5 This morning it's time to return to Las Vegas, but first we'll make a stop along Historic Route 66. You’ll arrive back in Las Vegas at approximately 4 pm where your adventure will come to an end."
USA,"Zion National Park,Canyonlands National Park,Arches National Park,Capitol Reef National Park",5,5,2367,"Join Southwest Adventure Tours for a 5 day adventure through Arches, Bryce Canyon, Canyonlands, Capitol Reef, and Zion National Parks. These magnificent parks are known as the Utah Mighty 5. Each park will enable you to see unique geological formations all within the region of Southern Utah. It will be a week you won’t soon forget!

Depart Las Vegas, NV early in a morning for a short drive to Zion National Park. (3 hours). Explore main canyon of Zion National Park. Late afternoon transfer to Kolob Fingers of Zion National Park for a walk to the Timber Creek Overlook. Day 1 Depart Las Vegas early in the morning for the drive to Zion National Park (3 hours). Along the way, you’ll pass through the northern region of the Mojave Desert, with its expansive vistas dotted with the iconic Joshua Tree, drive through the Virgin Gorge where the Interstate passes through a narrow gorge resulting in an engineering masterpiece, then pass through the red rock country of St. George, Utah. Before noon, you’ll be exploring Zion Canyon inside Zion National Park.



From roughly March until end of Thanksgiving, access to Zion Canyon is using a hop-on, hop-off, first-come, first-serve, shuttle bus. Other times of the year we can drive into the canyon. Whether on bus or our own vehicle, we’ll see the absolute awe and magnificence of Zion Canyon. We’ll decide on which of the five stops to stop at, get out and look around.



Whether you prefer to spend your time hiking or riding the bus to check out all of the stops, we can help you plan your day’s activities. Hiking opportunities include climbing up to Scouts Lookout with jaw-dropping views of Angels Landing above and Zion Canyon far below, a longer hike through Zion Canyon Narrows or, for those that prefer easy walking while still enjoying the towering cliffs of Zion, try the flat Pa’rus Trail. Easier hikes include the Emerald Pools Trail or the Riverside Walk, each taking around two hours to complete.



Our stay in Zion Canyon is subject to available time and weather. Depending on the time of year (length of day), in the late afternoon we’ll travel to the Kolob Canyons section of Zion National Park for a walk to the Timber Creek Overlook to enjoy this different side of Zion.



Best Western Plus, Cedar City, UT (or Similar) | Meals: B. Day2 This morning, you’ll be ushered off to Canyonlands National Park, a drive of just under 4 hours away. But the drive won’t be boring! First, we travel along the jagged Hurricane Cliffs, the colorful Tushar Mountains, while passing through Utah farmland. After about 2 hours of driving, we climb up onto the San Rafael Swell. Here, you’ll see one of the most remote and uninhabited sections of Utah. In “the Swell”, depending on everyone’s wishes, we may make stops at Eagle Canyon Overlook, Ghost Rock, and other viewpoints along Interstate 70 revealing other-worldly scenery.



After lunch in the town of Green River, you will enjoy the rest of the day in Canyonlands National Park Island in the Sky District and see why Mesa Arch is one of the most photographed arches in all of the Western U.S.  Also, you’ll see views of the Grand Viewpoint, Green River Overlook, Candlestick Tower, an Ancestral Puebloan granary, and others will make it a full afternoon and evening of sightseeing. With its seemingly endless labyrinth of canyons and distant views, there’s nothing quite like Canyonlands. After our long drive, you’ll enjoy time in the adventure-resort town of Moab with its collection of restaurants, microbreweries, shops, and galleries.



Moab Valley Inn or similar, Moab, UT | Meals: B. Day 3 Today we get an early start so that we can enter Arches National Park to beat the crowds. Your morning will be spent exploring these timeless landscapes of unusual rock formations, most notably, natural arches that were eroded out of solid sandstone. Depending on time and parking availability, stops can include the Courthouse Towers and Park Avenue, Balanced Rock, Double Arch, the Windows Section including Turret Arch, North and South Window, and the hike to Delicate Arch and other amazing geologic features.



When we’ve all had our fill of arches, which is typically at noon, we’ll head back to Moab for lunch. Then, you’ll continue your journey through the spectacular Utah landscapes, including more of the San Rafael Swell, and on to Goblin Valley State Park for a fun visit to a unique and little-known State Park with yet more unusual rock formations just outside of Capitol Reef. We’ll take some time to walk around these unusual creations of Mother Nature and ponder at what movies we may have seen that were filmed here. Afterwards, we cruise along the Fremont River and pass by the unique monolith of Factory Butte before reaching Capital Reef National Park. Time permitting, we’ll explore the Grand Wash Narrows, a deep chasm carved out of sandstone, or Hickman Bridge, a 133-foot natural bridge, before a stop at Panoramic Point. We then continue the short distance and retire for the evening in Torrey.



Broken Spur Inn, Torrey, UT  | Meals: B. Day 4 Spend the morning visiting more of Capitol Reef with stops and short hiking opportunities that may include Cohab Canyon, Cassidy Arch, Chimney Rock, or Sulphur Creek, before continuing over Scenic Highway 12. Highway 12 has been rated one of the top-10 most scenic drives in the United States, and we’ll traverse its entire 123 mile (197 km) length.



And the reason for much of the beauty of Hwy 12? It passes mostly through the Grand Staircase-Escalante National Monument. We’ll pass over the narrow Hoggs Back, where we may need to blindfold some guests, pass through the canyons of Calf Creek, take a short side trip that ends at one of our surprises, then weave through the Escalante Canyons region. Further down the road, we’ll pass by the Gray Cliffs and the Kaiparowits Plateau where paleontologists have recently been making many exciting dinosaur fossil discoveries. Afterwards, we continue our journey to Bryce Canyon National Park for a short hike to Mossy Cave. Finally, at the end of the day, you will enjoy some good 'ol fashioned western hospitality at classic Ruby’s Inn.



Ruby’s Inn or similar, Bryce Canyon City, UT | Meals: B. Day 5 Before starting the day, everybody must see the view from atop Bryce Point, preferably at sunrise. It’s a crowd-pleaser and simply breathtaking! Then, our morning will be filled with hiking and sightseeing opportunities. For the heartier, we offer a longer hike through the Bryce Amphitheater, using either the Queen’s Garden Trail or the Peekaboo Loop. For our guests that prefer to relax and take a leisurely stroll, we recommend walking between Sunrise Point and Sunset Point. Like Zion, there’s also a shuttle bus available here during certain times of the year that our guests can take and see different viewpoints. Whether you’re hiking or sightseeing, you will have plenty of time to explore this fairytale land of unique hoodoos, arches, windows and spires.



After lunch, you will begin your journey back home before driving past Red Canyon, which is a miniature version of Bryce, down scenic Highway 89, then lastly passing through the East Section of Zion National Park for one last stop to marvel at the sandstone monoliths and towers that are much different here than in Zion Canyon. Then, certainly everybody will be dozing off and dreaming of what they saw in the last 5 days while returning to Las Vegas for the evening.



Meals: B"
